time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
4.799999999999986,118.361264871,-150.0,201.247529499,5.12912464891,3.93087868443,0.0,1272.97318815,-1413.25164826,682.624090779,-0.293130633011,-0.877846665664,0.0,-900.259239261,899.486161497,899.571413392,899.712325519,203,10793.1238594
5.0399999999999805,39.5154185111,9.68034706072,150.18693592,1.03322758023,4.26109338961,0.0,42.7292659639,12.645259554,60.6009702329,0.14500448311,-0.671131915447,0.0,-899.068426163,900.569597707,899.849397234,899.619853875,204,11645.8879896
4.439999999999993,150.0,-72.9869084462,259.465310844,5.67564710648,3.87346720408,0.0,2100.35707276,-1123.7296578,1748.59134053,-0.403338095788,-0.633797017909,0.0,-899.823732516,899.64113089,899.653105217,899.782282579,205,9525.58095692
5.0399999999999805,65.5701721002,-26.4958405014,225.238577768,0.144452184114,3.97772038764,0.0,371.39335735,20.8891451983,512.193808234,0.371987643945,-0.778757543566,0.0,-899.635566284,899.973514169,899.894086816,899.934644181,206,11644.9249188
4.739999999999987,150.0,150.0,300.0,0.3334228009,3.84371403345,0.0,43045.7718155,12353.6079571,35621.4984076,-0.0337708466684,-0.531381657037,0.0,-899.963728965,899.69554171,900.218734376,899.641189365,207,10591.9926744
4.799999999999986,150.0,-150.0,300.0,5.70516925671,4.3662862091,0.0,69107.1434576,-106919.508731,163590.357998,0.0426425157309,-0.287535101376,0.0,-899.681240769,900.261428328,899.927477368,900.315479662,208,10799.1695392
4.799999999999986,150.0,-59.2039460417,300.0,6.07020291397,3.84159265953,0.0,3364.91448935,-714.424578589,3057.0186534,0.280292461805,-0.571569080044,0.0,-899.116086673,900.221501284,899.261014798,899.841876356,209,10801.4452462
5.0399999999999805,150.0,150.0,300.0,1.2526103413,3.68481616885,0.0,22211.1028931,13308.3498505,4829.84976801,0.435494574528,-0.590769954654,0.0,-900.308112518,900.491677788,899.554086496,900.051951848,210,11642.8423184
5.0399999999999805,78.394703045,-60.9985887452,196.527767255,5.84316234129,4.05029557183,0.0,269.395829643,-182.15194828,349.371522397,0.281005360334,-0.699559923466,0.0,-899.554849099,899.755684466,899.861664486,900.982266296,211,11637.0937794
4.559999999999991,150.0,42.0295657517,225.431413443,0.201504342598,3.56840161537,0.0,1661.01332633,207.870833086,993.00737467,0.0104813769373,-0.797277667156,0.0,-899.658013031,899.54847735,899.637869102,899.847235713,212,9951.81377896
4.499999999999992,150.0,62.2038650108,190.487537781,1.19945898993,3.29451768199,0.0,1538.59892455,364.902183131,298.221699704,0.262184247386,-1.07351526541,0.0,900.355201986,898.812228169,899.666334939,900.190941876,213,9722.74998779
5.0399999999999805,28.2293169694,-23.9093044039,138.384522585,5.5803486755,4.74261829787,0.0,21.6374660649,-25.577408316,44.354331218,-0.229551088461,-0.550357948376,0.0,-899.156343007,900.024375649,899.873261123,900.009239743,214,11646.1983723
4.859999999999984,150.0,150.0,300.0,0.454143209284,3.8496531683,0.0,62284.70493,24129.6092056,50367.1892083,0.24044196687,-0.763027525588,0.0,900.06670023,899.748052951,899.437995208,899.231966767,215,11011.3482637
5.0399999999999805,27.3902878817,60.0231050392,172.843087729,1.25105635241,4.40745950726,0.0,52.0830886919,104.596496566,111.434635457,0.37971472728,-0.647534033017,0.0,899.61247733,899.685462085,900.177574751,899.652871839,216,11641.9562115
4.379999999999995,150.0,76.4999731327,300.0,0.323255092552,4.02370192703,0.0,2765.86904186,1131.16827945,3461.90685419,0.11624918058,-0.599422470023,0.0,-899.738456267,899.943815156,899.629940769,899.940548053,217,9313.77063835
5.0399999999999805,22.1367238991,-56.6868643438,111.713544667,4.67469613186,4.88190169369,0.0,17.6088215961,-42.5617521192,8.36784235505,-0.215935869269,-0.708467978543,0.0,-900.32523369,899.976510892,899.607197142,899.778748786,218,11639.5943355
5.0399999999999805,33.4221877611,-39.7354170865,145.396096579,5.26276675193,4.57387135677,0.0,30.6355894864,-58.2590863277,56.1423045877,-0.489999610979,-0.639335539077,0.0,-900.28425065,899.387262089,900.557128243,899.808216305,219,11644.9143533
5.0399999999999805,150.0,-114.541385459,121.585560261,4.43183832115,3.44922525038,0.0,1242.79724321,-509.624352413,-91.8397859355,-0.603657318881,-0.733117724287,0.0,-899.376661389,899.58900036,899.831064562,899.971143008,220,11643.6358864
5.0399999999999805,7.23543535016,-12.9009795035,137.477444947,5.80430157653,5.09212284673,0.0,8.52718468701,-13.9039967327,41.5684389014,-0.160526989768,-0.609997847661,0.0,-899.975819347,900.101270445,899.841235283,899.769701376,221,11647.7603373
3.960000000000003,150.0,7.7185823356,291.185553547,0.0509251589047,3.78962074392,0.0,3727.71992796,143.648833942,3156.81955985,0.09479113049,-0.654208852428,0.0,-899.804812287,900.594508992,899.462399627,899.663155819,222,7827.36269322
4.6199999999999894,150.0,104.223283475,260.391406788,0.650683412214,3.81386542369,0.0,2769.50791188,1444.80909222,1942.88402932,0.027779608181,-0.588083760173,0.0,-899.396054188,900.351270545,899.59169063,899.631688892,223,10154.8172689
5.0399999999999805,30.6384454633,-12.0659446388,141.534084452,0.418923718152,4.31794806779,0.0,36.6964369773,0.397011289345,53.1284767177,0.30131109695,-1.01951150396,0.0,-899.99834379,900.257770922,900.107710391,900.300330694,224,11646.4465579
4.199999999999998,140.522788858,16.0467242756,300.0,0.152598475437,4.11154169979,0.0,2256.05685284,492.266178129,3494.17093709,0.167967817448,-0.510387003865,0.0,-899.894765516,900.124242535,900.014575778,900.643327495,225,8671.06210194
5.0399999999999805,21.3639427326,-11.7921290921,178.95641945,5.9022433822,4.52410804459,0.0,38.7477992124,-44.6347135086,154.476143732,-0.189013929005,-0.633311169777,0.0,-900.188405764,900.10257774,900.008070871,899.93513283,226,11646.5981918
4.679999999999988,150.0,-94.5606098271,300.0,6.0565646757,3.70648048384,0.0,24803.9826344,-3553.03617755,16094.3857978,-0.299440267073,-0.465658279652,0.0,-900.213415908,900.570640051,900.670566052,900.124282652,227,10377.3194031
4.439999999999993,150.0,69.8371018676,300.0,0.164993040091,3.73784003583,0.0,12780.8108853,1661.76077102,9390.65560085,-0.263683359414,-0.713437172784,0.0,-900.183345007,899.769156448,899.672513816,899.552429718,228,9531.94310403
4.679999999999988,150.0,150.0,300.0,0.434966470145,4.04031826381,0.0,131167.582504,70707.5485095,151183.801739,-0.111263975107,-0.324088550175,0.0,-899.910971196,900.307580328,899.911302612,899.686686785,229,10368.5189094
5.0399999999999805,94.6400246747,-32.1980614766,204.294354164,5.69479556216,3.56399086932,0.0,528.962928443,-188.61810255,344.026623611,-0.375497273308,-0.988871480238,0.0,-900.289959618,899.529906745,900.191249137,900.02363669,230,11648.7418495
4.499999999999992,150.0,-16.1932644801,271.186928182,0.00895735185851,3.69946226072,0.0,2531.91717757,1.94422378223,1935.78876851,0.0283929211779,-0.840731892961,0.0,-899.798418432,898.911229608,899.710166253,899.594050027,231,9744.41977569
4.499999999999992,145.491081161,150.0,300.0,0.760980749747,4.36476412975,0.0,2889.8521023,5617.63048232,6062.57370722,0.130784563527,-0.313645130385,0.0,899.830754667,900.240137879,899.772701336,899.702898803,232,9721.08228355
5.0399999999999805,-24.0771816137,1.10581072753,125.348752326,6.06653260012,1.0756804885,0.0,-19.8999604423,-0.754272247586,22.7876694534,-0.127977947932,0.35810643567,0.0,900.294912155,900.021445866,899.429971001,899.958285208,233,11648.7515225
5.0399999999999805,-21.3406922528,-0.940425058617,128.171577573,0.605966193155,6.08304458194,0.0,-8.72327975418,2.47299888298,31.7542828509,0.569771173428,-0.256901853549,0.0,900.072584973,900.118727534,900.29781967,-899.805097163,234,11650.7453328
5.0399999999999805,-60.2235517682,4.53669788955,152.137612936,2.10690332309,1.12602726957,0.0,-42.551378407,9.90057611152,79.098293562,0.974391027956,0.201252431415,0.0,900.042892443,900.430624111,900.088541165,-899.788485209,235,11646.6113877
4.499999999999992,29.1229961489,141.860813568,300.0,2.3290219366,5.27083282536,0.0,22.1053606944,2105.46904306,2465.29072719,0.794909549414,-0.316696119209,0.0,900.326753478,899.864206032,900.364379328,-900.084769843,236,9738.67353878
3.840000000000003,18.0110145782,150.0,229.727354022,2.64658951489,6.11917129771,0.0,1.67731608889,2303.5541867,1498.26287047,0.655729965454,0.0449244107346,0.0,900.223817384,900.217498916,900.756502327,-899.749723829,237,7393.94251796
4.799999999999986,-66.8862517643,150.0,297.47748875,2.71432047391,1.3578852915,0.0,-121.145804903,2316.91925366,1634.97690653,1.03072550525,0.378281597563,0.0,900.225901431,899.131997266,899.51209823,-899.989134377,238,10793.8786096
5.0399999999999805,-59.2595778982,-1.89259568127,131.744281694,1.89454449496,1.92604093204,0.0,-30.1156998586,-1.86711610385,39.5544930554,0.972532770018,0.706749556495,0.0,900.19640861,900.467821951,899.540186797,-899.662139355,239,11644.2462958
4.559999999999991,-40.0461716004,150.0,270.014686193,2.7080873072,1.09371115441,0.0,-106.63819148,2639.85366633,1599.63686571,0.910712014418,0.462151671807,0.0,899.70874063,899.926877406,900.033292947,-899.799027789,240,9952.77175935
4.199999999999998,12.1964974901,150.0,300.0,2.27108026081,5.84024136,0.0,4.15537031058,3693.60091494,4714.62737421,0.606877942653,-0.105770386858,0.0,900.117418639,900.339785021,899.31788915,-899.488621108,241,8675.20028398
5.0399999999999805,-16.2883508465,33.0808273573,173.038643207,2.0796270691,0.188542503524,0.0,-17.9953614663,70.323972689,143.388358915,0.945515828287,-0.291996373074,0.0,899.510123021,899.957565905,899.912970065,-900.135844137,242,11646.7287455
5.0399999999999805,-36.2458118728,17.6803737561,129.399771962,1.55149544794,0.552328857791,0.0,-21.6412975132,14.1340660445,34.7509198049,0.869468367363,0.0121776029068,0.0,900.566909153,899.946831091,899.70219629,-899.885844234,243,11646.9997357
4.199999999999998,-39.8059645093,150.0,300.0,2.58123632873,1.0219155526,0.0,-130.860319605,54007.7818014,36275.1601593,0.866470039464,0.53290624271,0.0,899.98673965,900.505921435,899.524082204,-899.891797539,244,8671.95964217
5.0399999999999805,-60.9004906702,10.9600406617,141.98847201,1.77105270968,1.4985197609,0.0,-31.528299111,5.53709179398,59.4121672018,0.445173284482,0.376448651705,0.0,900.002595575,901.061458129,900.402661253,-900.00922986,245,11643.0411585
4.259999999999997,39.8823666942,150.0,300.0,2.5376765941,5.2761731157,0.0,-129.216712684,135216.839736,97786.5760542,0.719993028576,-0.0273097206571,0.0,899.540406863,899.759445757,899.952634363,-899.7782564,246,8877.3910046
4.859999999999984,-22.3109814196,150.0,300.0,2.33667787949,0.413558369224,0.0,-9.88145596088,3289.15179093,3809.42324608,0.720426386875,0.273372787563,0.0,900.25701242,900.249533331,899.540729246,-899.828477302,247,11001.9551159
4.799999999999986,26.7510773557,71.1372593842,300.0,1.82750416362,6.10812553948,0.0,16.0714979223,758.806868002,3104.36910875,0.349896278828,0.104638935062,0.0,900.075215949,900.086500602,900.612753967,-900.277651552,248,10784.5643693
4.739999999999987,-60.6636733381,150.0,300.0,2.49368002765,1.42140495637,0.0,-78.2144526026,7724.41607171,6567.33515814,0.823519816973,0.428154116606,0.0,899.309517046,900.266356758,899.944975638,-900.265707609,249,10580.8098106
5.0399999999999805,-60.0639183866,1.64733819507,130.673024173,2.09260803586,2.02876905971,0.0,-29.3903514268,0.898064512092,36.9911871862,1.0859411184,0.541267247414,0.0,900.239048806,900.458724538,899.708647408,-899.473096234,250,11644.4949057
4.379999999999995,-29.569740573,150.0,286.672229067,2.53562445918,0.142908722944,0.0,-20.0584327562,3244.08605074,2571.44410123,0.654782802382,-0.164319392497,0.0,900.185102788,900.23041223,900.517304553,-900.498168011,251,9327.89222048
5.0399999999999805,7.74656153486,17.1039979696,156.494099224,1.60674630955,0.180661518737,0.0,1.40976812913,19.6318687466,84.7957812838,0.72131480003,0.216547820191,0.0,899.980420676,899.864196277,900.022107371,-900.498015668,252,11646.9808385
5.0399999999999805,0.319351767188,27.6521817498,167.186642897,1.86659949456,5.67465804904,0.0,10.1450511183,41.5802723892,120.741313108,0.830364449811,-0.599974127483,0.0,900.729097267,899.868838335,899.970574487,-899.65485172,253,11647.0439349
4.080000000000001,-13.7466028666,150.0,300.0,2.18452180812,0.345810253762,0.0,-12.4940788211,7121.56916932,10562.2365539,0.453312829535,0.131652399673,0.0,900.44087019,899.663193111,899.601887397,-899.732652701,254,8249.58622708
0.8400000000000004,-6.68501726353,0.0382389148236,0.0,6.26474490677,3.81731576195,0.0,-11.1668807299,0.218843077228,-16.6233116727,-0.0239780440816,3.34506705514,0.0,900.058239006,899.907918092,900.71682559,-900.554687043,255,-1213.06131311
4.319999999999996,39.4910991674,150.0,300.0,2.71292941993,4.94614516493,0.0,11.2568541308,20870.4229822,10427.8278491,1.10547565595,-0.546356714301,0.0,900.258484592,899.935188947,899.957054482,-900.178601886,256,9094.93754996
5.0399999999999805,-27.9804418459,41.8544539734,192.852614815,2.1663859462,0.287997663866,0.0,-22.5299759676,135.705501047,239.489415919,0.773570885486,0.168599533355,0.0,900.078573837,900.550071997,899.951173524,-899.725090661,257,11640.1658985
4.859999999999984,97.1465673368,144.077061272,300.0,3.45312497057,1.96184422069,0.0,6812.40491853,4618.11123462,16854.8598262,1.51872550239,0.58834414011,0.0,899.836926522,899.711029987,899.615978557,-900.53053529,258,11001.2461199
3.840000000000003,25.2946036169,150.0,297.504985382,2.43676402303,5.23293052625,0.0,21.0172098291,3551.07139725,3281.30263444,0.747112226695,-0.46483752942,0.0,900.025312697,899.93121978,900.025170971,-899.916718186,259,7383.0648018
5.0399999999999805,-10.5662159742,7.70210366166,138.764219538,1.36762199024,0.236186737055,0.0,-7.17740128296,10.8617272328,47.9061080095,0.771101371017,0.145127861041,0.0,900.950483699,900.324776769,899.638935373,-899.702793981,260,11648.4754518
4.020000000000002,15.1497453375,150.0,300.0,2.58432352841,5.64590722284,0.0,-38.5212277655,9084.06021732,6200.08193166,0.755836988928,-0.234126597378,0.0,900.34378826,899.700601136,899.712779154,-899.848285656,261,8032.93389435
4.080000000000001,-3.1493505984,150.0,300.0,2.43345521172,0.123314625187,0.0,41.186335896,126069.795836,113745.09363,0.377352543166,0.0574447521971,0.0,899.798545011,900.165785682,899.934801249,-900.071301159,262,8246.76806437
5.0399999999999805,-56.9661990511,29.2469275382,146.781430809,2.31614156814,0.529012028446,0.0,-49.6658559921,43.2228207461,69.3589721131,0.998464881349,-0.0709823689986,0.0,899.676401197,900.041407189,899.988268406,-899.976406094,263,11644.9513234
5.0399999999999805,14.3854581988,38.6585534194,216.660086436,1.74184863965,5.75563641968,0.0,14.6804657574,72.2475978218,382.956097322,0.320078637112,-0.314548431615,0.0,900.301017772,900.095241459,900.146912091,-899.553509406,264,11639.179163
4.319999999999996,12.4218806055,143.755158138,300.0,2.20784157072,0.0256029865687,0.0,6.89317444174,2077.76822805,3033.54390801,0.53209851927,0.141266195615,0.0,900.097913299,900.493499902,900.212040445,-899.71040725,265,9096.02044685
4.6199999999999894,29.1423592959,150.0,300.0,2.09679428592,5.74147201962,0.0,17.1856524273,4425.7607358,7987.63240626,0.421520852151,-0.0891474883096,0.0,899.533026986,900.481557485,900.114425874,-899.128495515,266,10166.5043662
5.0399999999999805,-5.31424616944,28.8348411675,161.911161493,1.87329796769,0.0496284439512,0.0,-4.46998716832,42.9876115989,105.248554793,0.75085083228,0.032640631895,0.0,899.713678301,900.013506759,900.093120888,-899.243495678,267,11645.1364824
5.0399999999999805,-56.7373340672,7.47838766174,136.482954135,2.21280066386,1.97046789929,0.0,-28.6794172943,7.32841686369,45.0677447442,0.975935180638,0.58402742319,0.0,899.64154327,899.927626638,900.316858253,-899.782243021,268,11644.7460832
5.0399999999999805,15.3460517867,22.1052403814,150.690321218,1.44473792284,6.22816124825,0.0,7.07385251402,15.4699697579,67.8855317465,0.369052857944,0.233411070109,0.0,899.746174887,900.238087738,899.957274525,-899.903292773,269,11641.8512241
5.0399999999999805,48.1177206483,150.0,300.0,2.44700632675,4.30223062561,0.0,18.6149560948,2834.97409854,2657.41602791,0.981656047269,-0.5602039329,0.0,900.06673628,900.1557919,900.75751079,-899.892864768,270,11630.544521
5.0399999999999805,28.7815400343,11.9835513743,131.16257059,1.34539509813,5.42268194823,0.0,19.9835937868,8.50818914446,33.4021591458,0.895360040847,-0.202550682848,0.0,900.383701803,899.763077456,899.957767323,-900.200036305,271,11642.7613459
4.559999999999991,4.72669089213,150.0,300.0,2.58030558156,6.04186999767,0.0,-63.3018037586,27448.351649,18718.4517823,0.582954915152,-0.130408479625,0.0,900.313408893,899.982750263,899.83197349,-899.831365699,272,9956.57851126
4.439999999999993,-55.0672486108,150.0,300.0,2.46380909606,1.18418688587,0.0,-132.595963299,19331.7815715,16783.5391444,0.816952913472,0.205326331256,0.0,900.037664413,899.789315172,900.150098771,-900.358949681,273,9520.0228339
4.799999999999986,1.49145609296,146.753570981,300.0,2.19982649684,0.581206015421,0.0,-9.14648733979,2446.78194661,3644.96638537,0.599705745632,0.522280951309,0.0,900.108477819,900.640279343,900.146394761,-900.151528845,274,10803.9452895
4.199999999999998,-5.17633905999,150.0,300.0,2.33162041497,5.9458128893,0.0,-26.0709599568,8205.03944529,9208.07260229,0.527215559186,-0.469160727331,0.0,899.930728356,900.224370985,900.142451441,-899.734107018,275,8673.31394625
3.840000000000003,-8.76117104832,150.0,271.759271,2.59897846864,0.280307056498,0.0,1.59308040155,4080.16291536,2812.16809735,0.662581847722,0.0272039625923,0.0,900.3540262,899.575701145,900.196772212,-899.511491614,276,7388.93799018
4.919999999999983,5.05389606534,150.0,300.0,1.92840776256,6.24112842032,0.0,0.834851383151,6854.6158095,19175.8559523,0.360002907371,-0.101396569196,0.0,899.46416333,899.835350065,899.812245877,-899.502787958,277,11207.6923401
3.900000000000003,-1.47852047897,150.0,278.491801534,2.89569714257,6.0856047516,0.0,-92.4324405869,10753.0041438,3716.39759702,0.51428175008,-0.160690636242,0.0,900.212339351,899.787279437,900.243219863,-899.94011879,278,7617.34404195
4.679999999999988,20.6630322473,150.0,300.0,2.43427949496,5.46726910755,0.0,-2.26765535334,3509.52808383,3311.8687389,0.767223181778,-0.442034256699,0.0,900.628101916,900.135673384,900.266569847,-899.80879078,279,10380.7399636
5.0399999999999805,30.6387577089,22.2010034556,145.223329232,0.905148856962,4.73114754974,0.0,22.9121555937,24.1894660103,51.2890689848,0.287932595951,-0.457067172617,0.0,899.60826861,900.092983025,900.17083112,-899.246597971,280,11643.8629194
4.379999999999995,16.8426860649,150.0,300.0,2.46883531451,5.91356285474,0.0,-28.7060318318,21362.3830712,17921.5519191,0.513804471058,-0.133703045853,0.0,900.553830639,899.690728816,899.676815868,-899.488594594,281,9321.05749889
5.0399999999999805,38.0617252434,45.9164593911,202.109548381,2.04528867462,5.88668624122,0.0,23.5731973588,125.918834023,282.162238091,0.639909659883,0.116280498832,0.0,899.651685548,900.662894946,900.594951654,-899.54781542,282,11631.6129088
4.379999999999995,22.3906941361,150.0,300.0,2.55749888009,5.5420841083,0.0,-33.8718134201,8342.18776356,6037.48006753,0.814141895991,-0.259490751735,0.0,900.084797326,899.434586315,899.937467973,-900.34549169,283,9312.6803894
4.080000000000001,-7.08950123253,150.0,242.011408598,2.74352329404,0.19097690924,0.0,13.0631637638,2931.97197728,1634.24734773,0.766699027017,0.0533459638541,0.0,900.248146957,899.939723117,899.846652927,-900.520652881,284,8250.53928239
5.0399999999999805,-60.1392660088,-3.32653125741,120.365729348,1.84134275615,1.03674502914,0.0,-35.7791617682,-0.372001241267,26.6535579674,1.12668789938,0.00338569435458,0.0,900.213839353,899.467864491,900.670579974,-900.616429611,285,11650.5127731
4.439999999999993,-13.4249784344,149.972436252,300.0,2.24530984874,0.470944404363,0.0,-16.6898076462,2625.95109869,3581.49551765,0.605430616171,0.266493008537,0.0,899.972595025,900.027538829,899.934161409,-900.036343865,286,9524.49235528
4.080000000000001,-21.117227039,150.0,254.058238677,2.62885295071,0.368871402518,0.0,-11.7560065129,2742.39222934,1854.20625244,0.770741011833,0.207767455307,0.0,899.619007233,900.310662267,900.13852544,-900.325423547,287,8250.42107196
5.0399999999999805,52.0203934238,35.2531737721,219.221665231,1.99219172389,4.20125791876,0.0,27.2363214698,102.815105149,361.025556672,0.986951656844,-0.658438202707,0.0,900.530833643,899.760958992,899.478728621,-899.867971929,288,11626.9083437
5.0399999999999805,-24.2905506395,7.12049047165,143.875297786,1.74618884235,0.310086291066,0.0,-17.8712287052,20.3096482714,63.2934528942,1.03135066126,0.00261447093934,0.0,899.779717782,899.701576083,900.472061694,-900.441009101,289,11648.5523128
4.6199999999999894,6.21242694581,150.0,269.481872009,2.58333749087,5.87790991116,0.0,-14.069615263,2420.15573,1778.3364128,0.682802398736,-0.0742455667435,0.0,899.857882157,900.775508956,900.643250237,-899.961270769,290,10163.807024
4.799999999999986,19.1808889833,75.3724377856,300.0,1.95844707985,5.85922055808,0.0,14.5172215496,1058.86754401,2873.73481231,0.546142894923,-0.149505559033,0.0,899.751890935,899.136833482,900.188611315,-899.957234406,291,10793.1507845
4.799999999999986,-20.7355548072,150.0,300.0,2.4127179613,0.227635239776,0.0,-4.36123867771,6134.799782,5955.95540718,0.602135216913,0.111442657633,0.0,900.195496332,900.160403099,900.240110313,-900.253870861,292,10807.8995626
5.0399999999999805,6.60724690734,43.755884103,190.227721961,2.00112751776,6.01147170058,0.0,8.55141251749,104.097528885,233.160578052,0.597473056486,-0.16866482478,0.0,900.093932628,900.482231879,900.298583747,-899.621439452,293,11647.4524157
5.0399999999999805,-46.6396014488,34.4383655995,171.755050972,2.3037226349,1.41950092659,0.0,-36.4111063611,61.7822170994,134.633255424,0.87830302767,0.666231652607,0.0,899.302986036,900.182026148,901.05234549,-900.179827249,294,11641.6879628
4.6199999999999894,-71.8759651351,150.0,279.207555994,2.90683060818,1.34606066007,0.0,-180.582522042,2016.92373727,1248.41186191,1.14354765768,0.432590178569,0.0,899.059224246,900.249697915,899.873816493,-900.031206683,295,10157.1246507
4.259999999999997,15.9110142101,150.0,300.0,2.42400056967,0.298402812922,0.0,26.5422503557,10746.5296059,10028.7346433,0.604086062731,0.313996780789,0.0,900.350135973,899.189487685,900.541140197,-900.986054235,296,8892.87774956
4.559999999999991,37.9002719305,150.0,300.0,2.60391832661,5.79727173087,0.0,-44.2221198233,9438.01657457,6247.33414331,0.758910661305,0.310041371803,0.0,899.229562497,899.758997832,899.732058357,-900.081593314,297,9937.46454952
4.14,2.75562293848,150.0,266.359234389,2.45423091678,0.00478131520633,0.0,0.479265271158,2229.98930088,2060.26101447,0.563728091434,0.0197161224551,0.0,899.772480789,900.185272849,900.436241972,-899.649603012,298,8468.42478295
4.679999999999988,27.0453981611,150.0,284.997223173,2.49388023483,5.34540031139,0.0,16.2974873612,2424.38729676,2053.01201851,0.825225496198,-0.544472370751,0.0,900.576612999,899.061482983,899.649404837,-899.595505345,299,10364.2686645
5.0399999999999805,11.0774590461,0.125601834636,138.437912215,1.31794566891,6.16809996119,0.0,7.71350551557,7.58143274799,49.8669391716,0.734689284277,0.0878795832567,0.0,899.820350084,899.893542996,899.416008552,-899.417730462,300,11648.638947
4.679999999999988,29.9642367811,150.0,300.0,2.34542052878,5.4692207106,0.0,-2.83097940245,5038.78630605,5607.0864752,0.837294568491,-0.10588665298,0.0,899.273853039,899.904114564,899.547382946,-899.809918609,301,10363.7740834
4.199999999999998,-25.9464286261,150.0,300.0,2.40700297968,0.438531262929,0.0,134.876326706,158008.891489,152988.399445,0.517913396437,-0.0724601466613,0.0,900.87101643,899.93826415,900.000764768,-900.085912824,302,8670.67065154
5.0399999999999805,22.5578443608,30.774973998,197.095944972,1.77580490308,5.94797627009,0.0,16.2033391277,54.671022156,247.800093593,0.4862861231,-0.0550371137129,0.0,900.150406252,899.952200628,900.203133403,-899.496529053,303,11638.9801012
4.979999999999982,28.8777742354,150.0,300.0,2.11388387804,5.548518217,0.0,-8.46289846132,10542.089068,18449.081698,0.621263292278,-0.341917822559,0.0,900.651634036,899.781268554,899.716620528,-899.761666262,304,11420.0145892
4.199999999999998,-7.01984699944,150.0,300.0,2.22364711268,6.00321390855,0.0,-4.41206815529,3014.93942178,4255.90869018,0.580620661782,-0.203047921622,0.0,899.714674836,900.391634308,899.89772773,-900.067610648,305,8669.05421546
5.0399999999999805,13.2079055343,150.0,300.0,2.18965909837,6.24525317975,0.0,5.23607271316,3253.81877329,4903.57697946,0.520081435432,0.0558023140682,0.0,899.8906897,900.418192588,900.452915771,-900.09916163,306,11637.7758711
4.319999999999996,-21.4522659194,150.0,300.0,2.26374864394,0.443679925632,0.0,-18.3502332587,6072.05511018,7741.28529229,0.546891012626,0.222318825488,0.0,899.926622066,899.397059815,900.066925401,-899.938035466,307,9093.16121718
4.259999999999997,26.0738621886,150.0,271.258415873,2.42807823887,5.53007489696,0.0,13.7212537329,2038.61422999,1965.60587748,0.732006623092,-0.372017010939,0.0,900.119120853,899.879796737,900.013413763,-900.006343368,308,8890.71103228
4.499999999999992,1.77053350295,150.0,300.0,2.37220826743,0.0557254592029,0.0,0.0578407079473,2657.68411956,2906.55337204,0.68882596845,-0.0126616310278,0.0,899.795840743,900.409548955,899.804770088,-899.459424658,309,9743.51321034
4.859999999999984,-11.7999186482,150.0,298.666831176,2.33008413729,6.22697729414,0.0,-7.31109346741,2011.08821528,2307.43725327,0.525378650475,-0.165308459725,0.0,900.089797597,899.437549163,900.084622075,-899.984170784,310,11009.2781668
4.919999999999983,-22.8238685741,150.0,300.0,1.9124614772,0.378061164975,0.0,-19.7267744462,7394.96694197,21953.0922619,0.379546796238,0.182880675963,0.0,899.508006317,900.162743732,900.198299883,-899.1461204,311,11223.7185448
4.439999999999993,29.6466949587,150.0,300.0,2.44881629323,5.86403642699,0.0,-13.409550139,6447.70923966,5831.73704546,0.675857879714,-0.033670963977,0.0,899.854851037,900.311193415,899.775842753,-899.779812015,312,9524.18310419
4.439999999999993,-3.89595380559,150.0,289.987447386,2.35938789827,0.47402123542,0.0,-10.5337385749,2132.25326114,2364.95858942,0.707913263857,0.19249553031,0.0,900.559174228,899.696873952,900.221068666,-900.420529211,313,9534.50809654
4.259999999999997,-35.255615093,150.0,300.0,2.53056758043,0.634507033312,0.0,-42.404883895,15951.3717327,12047.1893745,0.703082297585,0.194243356471,0.0,899.78941901,900.638781986,900.412017297,-900.220542948,314,8882.94397018
4.559999999999991,-26.556072575,119.903467228,300.0,2.28369030805,0.752270766422,0.0,-40.2416668259,1778.95237232,2352.88186102,0.810176119851,0.50536820815,0.0,899.738374471,899.496149062,899.752369255,-900.104960943,315,9961.97962861
5.0399999999999805,-53.1434982575,12.3677381522,145.354537443,1.73737305188,1.38691696449,0.0,-31.2157744191,3.4935561695,61.8458921522,0.651774212437,0.0640200006267,0.0,899.971959715,899.903339143,900.216559305,-900.190390505,316,11640.511768
5.0399999999999805,-26.7908020099,11.029318809,162.698104909,1.84227549445,1.19331773125,0.0,-31.1587697998,18.0503448925,108.188846611,0.677094946998,0.234863049836,0.0,900.126502865,899.710551994,900.348627155,-900.210286192,317,11649.4662352
4.559999999999991,-46.3803144804,150.0,300.0,2.74169950192,0.452392051591,0.0,6.41499461607,33446.9684516,15619.5360689,0.548189995819,-0.0186373362992,0.0,900.035285874,899.817757268,899.811806493,-899.577171951,318,9955.46216535
4.979999999999982,-73.94306854,150.0,300.0,2.63248359967,0.975545181065,0.0,-217.777805126,13005.5815288,8188.72395343,0.789853518454,0.131372617725,0.0,900.472141628,900.286692269,900.382042216,-899.751749814,319,11428.1409091
